target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
material_spare_igbt,2,22.705117,1788233154.831565,POSITION_CLOSE,0.031600,0.031600,0.031312,0.031288,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.807210,1788233154.933657,POSITION_CLOSE,0.031800,0.031800,0.031812,0.031788,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,22.909107,1788233155.035559,POSITION_CLOSE,0.032100,0.032100,0.031812,0.031788,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.011310,1788233155.137756,POSITION_CLOSE,0.032300,0.032300,0.032112,0.032088,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.113007,1788233155.239454,POSITION_CLOSE,0.032600,0.032600,0.032612,0.032588,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.214663,1788233155.341109,POSITION_CLOSE,0.032800,0.032800,0.032612,0.032588,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.315926,1788233155.442377,POSITION_CLOSE,0.033100,0.033100,0.033112,0.033088,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.417655,1788233155.544105,POSITION_CLOSE,0.033300,0.033300,0.033112,0.033088,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.519742,1788233155.646189,POSITION_CLOSE,0.033600,0.033600,0.033312,0.033288,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.621189,1788233155.747639,POSITION_CLOSE,0.033800,0.033800,0.033812,0.033788,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.722889,1788233155.849335,POSITION_CLOSE,0.034100,0.034100,0.033812,0.033788,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.824837,1788233155.951284,CONTACT_TRANSITION,0.034300,0.034300,0.034296,0.034304,20.000000,0.000000,20.000000,0.000000,10.000000,-2.000000,20.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.925836,1788233156.052287,FORCE_REGULATION,0.034300,0.034300,0.034312,0.034288,20.000000,20.000000,20.000000,20.000000,20.000000,-12.000000,0.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,2,23.926477,1788233156.052923,FORCE_HOLD,0.034300,0.034300,0.034312,0.034288,20.000000,20.000000,20.000000,20.000000,20.000000,-12.000000,0.000000,0.000000,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,34.627392,1788233245.619039,POSITION_CLOSE,0.030100,0.030100,0.030107,0.030093,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,34.731958,1788233245.723604,POSITION_CLOSE,0.030300,0.030300,0.030307,0.030293,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
material_spare_igbt,3,34.833719,1788233245.825362,POSITION_CLOSE,0.030600,0.030600,0.030307,0.030293,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
