target,trial,elapsed_sec,sim_time,control_state,gripper_command_left,gripper_command_right,gripper_position_left,gripper_position_right,force_left_raw,force_right_raw,force_left_filtered,force_right_filtered,force_mean,force_error,force_balance_error,delta_q,force_source,force_valid_left,force_valid_right
high_voltage_probe_kit,1,10.954910,1788166963.721179,POSITION_CLOSE,0.014000,0.014000,0.013818,0.013782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.056089,1788166963.822357,POSITION_CLOSE,0.014300,0.014300,0.014317,0.014283,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.157376,1788166963.923651,POSITION_CLOSE,0.014500,0.014500,0.014318,0.014282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.259358,1788166964.025626,POSITION_CLOSE,0.014800,0.014800,0.014518,0.014482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.361695,1788166964.127963,POSITION_CLOSE,0.015000,0.015000,0.015018,0.014982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.463600,1788166964.229875,POSITION_CLOSE,0.015300,0.015300,0.015018,0.014982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.565867,1788166964.332139,POSITION_CLOSE,0.015500,0.015500,0.015518,0.015482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.668100,1788166964.434373,POSITION_CLOSE,0.015800,0.015800,0.015518,0.015482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.770055,1788166964.536330,POSITION_CLOSE,0.016000,0.016000,0.015817,0.015783,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.872869,1788166964.639134,POSITION_CLOSE,0.016300,0.016300,0.016318,0.016282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,11.975714,1788166964.741988,POSITION_CLOSE,0.016500,0.016500,0.016317,0.016283,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.078051,1788166964.844324,POSITION_CLOSE,0.016800,0.016800,0.016518,0.016482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.181125,1788166964.947394,POSITION_CLOSE,0.017000,0.017000,0.017017,0.016983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.283341,1788166965.049613,POSITION_CLOSE,0.017300,0.017300,0.017018,0.016982,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.385301,1788166965.151574,POSITION_CLOSE,0.017500,0.017500,0.017318,0.017282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.487398,1788166965.253667,POSITION_CLOSE,0.017800,0.017800,0.017818,0.017782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.589604,1788166965.355872,POSITION_CLOSE,0.018000,0.018000,0.017818,0.017782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.691290,1788166965.457558,POSITION_CLOSE,0.018300,0.018300,0.018318,0.018282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.792519,1788166965.558788,POSITION_CLOSE,0.018500,0.018500,0.018318,0.018282,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.894764,1788166965.661033,POSITION_CLOSE,0.018800,0.018800,0.018818,0.018782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,12.998111,1788166965.764385,POSITION_CLOSE,0.019000,0.019000,0.018818,0.018782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.099915,1788166965.866183,POSITION_CLOSE,0.019300,0.019300,0.019017,0.018983,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.202491,1788166965.968756,POSITION_CLOSE,0.019500,0.019500,0.019518,0.019482,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.307017,1788166966.073290,POSITION_CLOSE,0.019800,0.019800,0.019517,0.019483,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.409167,1788166966.175437,CONTACT_TRANSITION,0.020000,0.020000,0.019818,0.019782,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.515760,1788166966.282028,CONTACT_TRANSITION,0.020300,0.020000,0.020317,0.019982,0.000000,20.000000,0.000000,6.666667,3.333333,4.666667,6.666667,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.618288,1788166966.384556,CONTACT_TRANSITION,0.020500,0.020000,0.020318,0.019982,0.000000,20.000000,0.000000,13.333333,6.666667,1.333333,13.333333,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.720341,1788166966.486615,CONTACT_TRANSITION,0.020800,0.020000,0.020518,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.824981,1788166966.591254,CONTACT_TRANSITION,0.021000,0.020000,0.021018,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,13.931769,1788166966.698038,CONTACT_TRANSITION,0.021300,0.020000,0.021018,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,14.033782,1788166966.800057,CONTACT_TRANSITION,0.021500,0.020000,0.021317,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,14.135773,1788166966.902045,CONTACT_TRANSITION,0.021800,0.020000,0.021818,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,14.237506,1788166967.003774,CONTACT_TRANSITION,0.022000,0.020000,0.021817,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,14.338987,1788166967.105263,CONTACT_TRANSITION,0.022300,0.020000,0.022018,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,14.441143,1788166967.207417,CONTACT_TRANSITION,0.022500,0.020000,0.022518,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000250,VIRTUAL_ESTIMATE,1,1
high_voltage_probe_kit,1,14.543441,1788166967.309716,FORCE_HOLD,0.022800,0.020000,0.022518,0.019982,0.000000,20.000000,0.000000,20.000000,10.000000,-2.000000,20.000000,0.000000,VIRTUAL_ESTIMATE,1,1
